<tab:appendixtable7>
 .35704099	 .30414537	 .63091028
   .024699	 .01846464	  .1343697
         .	 -.0294547	         .
         .	  .0150538	         .
-.04792443	 .04312366	 .02821034
 .08151295	  .0603491	 .42591178
 .07999298	 .10438534	 .48520686
 .08001857	 .05894492	 .42537855
 .44630949	 .48703405	 1.0570933
 .08019252	 .05877512	 .38948479
  1.114983	  1.019442	 .72364236
 .08590075	 .06271092	 .36986635
         .	-.02910474	         .
         .	  .0150474	         .
