<tab:table1>
-.00355473	  .6870083	 .02645229	-.12649406
 .02906036	 .01514576	 .05960313	 .10367463
 .44290374	 .78515712	 .11468868	-.06108638
 .02035292	 .01371481	 .05857142	 .10192054
 .83316746	 .59426154	 .53915553	 .38596409
 .01928022	 .01489843	 .05654746	 .09843508
 .30692685	 .11340856	 .41113998	  .2477663
   .018509	 .01492422	 .05567673	 .09673544
 .30482563	 .11278588	 .41070901	 .24786527
 .01851526	 .01492875	 .05567771	 .09673618
