<tab:table4>
0.014468181930873018	0.01644500246877897	0.146135328214396	0.025045915643484462	0.287808042068651
0.0019274944681786877	0.0026204777725604513	0.020776759108193238	0.005339533230975497	0.037520021346119266
1.6748936022175784	1.804591586748809	0.4478961810094323	2.0616038021896164	0.7041721920111571
0.06583636867454476	0.06500192983427534	0.06347117191990644	0.1124487698058729	0.03970920800501653
1.481582568850444	2.1452394197305873	1.809705023546302	2.7331713451373583	5.196892430910256
0.056376433909669406	0.23695545210813	0.07091086792165625	0.2723278523105484	0.20040349013782088
		0.7912611353711795	0.8163870646766174	0.7833227053140097
		0.04901529228366026	0.03648416138327421	0.0055530990582378995
				0.3829147346375472
				0.03842108746703506
0.23153166930113078	0.3747684338262107	0.25823947722900553	0.5620054699380606	0.5690980500949407
0.02162807075101979	0.06436480106809846	0.02294446514054572	0.08095241209863967	0.014608799332379635
-27241.89572314411	-27206.802377314838	-26674.372958078613	-26944.69874875623	-26709.327878260872
