lnpsi,-4.120227777777778
transformed_nu,1.0309916666666663
lnsigma,-0.9950736111111114
lngl,0.7575208333333336
I_drf_boro1_coeff,0.024505555555555558
I_drf_boro2_coeff,0.08335694444444436
I_drf_boro3_coeff,-0.0072935185185185195
I_drf_boro4_coeff,0.1311560185185185
I_drf_dow1_coeff,-0.01655416666666666
I_drf_dow2_coeff,0.06756388888888891
I_drf_dow3_coeff,0.07409444444444449
I_drf_dow4_coeff,0.07199120370370371
I_drf_dow5_coeff,0.06859444444444444
I_drf_dow6_coeff,0.06768981481481481
I_drf_hr1_coeff,0.131237037037037
I_drf_hr10_coeff,-0.21907777777777793
I_drf_hr11_coeff,-0.22601064814814814
I_drf_hr12_coeff,-0.22525324074074063
I_drf_hr13_coeff,-0.1975574074074075
I_drf_hr14_coeff,-0.14788888888888896
I_drf_hr15_coeff,-0.03263981481481483
I_drf_hr16_coeff,0.1404601851851852
I_drf_hr17_coeff,0.4036
I_drf_hr18_coeff,0.2613203703703703
I_drf_hr19_coeff,-0.005206944444444443
I_drf_hr2_coeff,0.20978009259259267
I_drf_hr20_coeff,-0.07744537037037039
I_drf_hr21_coeff,-0.1328143518518519
I_drf_hr22_coeff,-0.1571773148148148
I_drf_hr23_coeff,-0.12549398148148153
I_drf_hr3_coeff,0.22067685185185207
I_drf_hr4_coeff,0.21236805555555555
I_drf_hr5_coeff,0.3065939814814816
I_drf_hr6_coeff,0.3165912037037038
I_drf_hr7_coeff,0.15668518518518532
I_drf_hr8_coeff,-0.062175925925925926
I_drf_hr9_coeff,-0.20311990740740743
constant,-0.6516787037037034
